dateTime,SSID,HOST,MACID,EVENT,RSSI
2020-06-08 17:15:33,ENTCORP,ENT-AP-02-03-01-01,c5:4e:3f:66:a8:74,disassociated,-95
2020-06-08 03:37:37,ENTCORP,ENT-AP-03-03-03-02,d0:ba:bc:d4:5f:e0,associated,-84
2020-06-08 05:17:00,ENTCORP,ENT-AP-03-03-03-02,d0:ba:bc:d4:5f:e0,disassociated,-80
2020-06-08 05:22:03,ENTCORP,ENT-AP-03-03-03-02,d0:ba:bc:d4:5f:e0,associated,-75
2020-06-08 13:41:35,ENTCORP,ENT-AP-03-03-03-02,d0:ba:bc:d4:5f:e0,disassociated,-72
2020-06-08 01:07:40,ENTCORP,ENT-AP-02-03-02-01,2b:7e:31:d2:25:7d,associated,-85
2020-06-08 03:35:05,ENTCORP,ENT-AP-02-03-02-01,2b:7e:31:d2:25:7d,disassociated,-84
2020-06-08 03:49:56,ENTCORP,ENT-AP-02-03-02-01,2b:7e:31:d2:25:7d,associated,-82
2020-06-08 07:14:19,ENTCORP,ENT-AP-02-03-02-01,2b:7e:31:d2:25:7d,disassociated,-93
2020-06-08 07:33:48,ENTCORP,ENT-AP-02-03-02-01,2b:7e:31:d2:25:7d,associated,-89
2020-06-08 08:04:46,ENTCORP,ENT-AP-02-03-02-01,2b:7e:31:d2:25:7d,disassociated,-87
2020-06-08 08:25:51,ENTCORP,ENT-AP-02-03-02-01,2b:7e:31:d2:25:7d,associated,-81
2020-06-08 09:21:35,ENTCORP,ENT-AP-02-03-02-01,2b:7e:31:d2:25:7d,disassociated,-89
2020-06-08 09:48:12,ENTCORP,ENT-AP-02-03-02-01,2b:7e:31:d2:25:7d,associated,-85
2020-06-08 14:50:28,ENTCORP,ENT-AP-02-03-02-01,2b:7e:31:d2:25:7d,disassociated,-72
2020-06-08 05:32:13,ENTCORP,ENT-AP-01-01-01-02,3a:3d:c4:0c:f2:a2,associated,-94
2020-06-08 08:21:15,ENTCORP,ENT-AP-01-01-01-02,3a:3d:c4:0c:f2:a2,disassociated,-90
2020-06-08 08:40:46,ENTCORP,ENT-AP-01-01-01-02,3a:3d:c4:0c:f2:a2,associated,-91
2020-06-08 10:57:23,ENTCORP,ENT-AP-01-01-01-02,3a:3d:c4:0c:f2:a2,disassociated,-80
2020-06-08 11:03:54,ENTCORP,ENT-AP-03-01-02-02,3a:3d:c4:0c:f2:a2,associated,-92
2020-06-08 18:09:12,ENTCORP,ENT-AP-03-01-02-02,3a:3d:c4:0c:f2:a2,disassociated,-92
2020-06-08 01:27:04,ENTCORP,ENT-AP-04-02-02-01,6e:ab:2b:27:3e:0b,associated,-79
2020-06-08 06:14:38,ENTCORP,ENT-AP-04-02-02-01,6e:ab:2b:27:3e:0b,disassociated,-74
2020-06-08 06:31:24,ENTCORP,ENT-AP-01-01-02-01,6e:ab:2b:27:3e:0b,associated,-78
2020-06-08 14:36:07,ENTCORP,ENT-AP-01-01-02-01,6e:ab:2b:27:3e:0b,disassociated,-75
2020-06-08 07:03:04,ENTCORP,ENT-AP-02-01-01-02,3d:43:c0:93:85:5a,associated,-73
2020-06-08 08:39:46,ENTCORP,ENT-AP-02-01-01-02,3d:43:c0:93:85:5a,disassociated,-72
2020-06-08 09:00:05,ENTCORP,ENT-AP-04-02-01-01,3d:43:c0:93:85:5a,associated,-82
2020-06-08 09:58:07,ENTCORP,ENT-AP-04-02-01-01,3d:43:c0:93:85:5a,disassociated,-93
2020-06-08 10:24:34,ENTCORP,ENT-AP-04-02-01-01,3d:43:c0:93:85:5a,associated,-91
2020-06-08 15:05:56,ENTCORP,ENT-AP-04-02-01-01,3d:43:c0:93:85:5a,disassociated,-91
2020-06-08 15:32:55,ENTCORP,ENT-AP-04-02-01-01,3d:43:c0:93:85:5a,associated,-78
2020-06-08 22:37:14,ENTCORP,ENT-AP-04-02-01-01,3d:43:c0:93:85:5a,disassociated,-73
2020-06-08 04:41:07,ENTCORP,ENT-AP-04-01-02-02,2a:a2:86:2d:25:72,associated,-82
2020-06-08 06:31:27,ENTCORP,ENT-AP-04-01-02-02,2a:a2:86:2d:25:72,disassociated,-85
2020-06-08 06:37:40,ENTCORP,ENT-AP-04-01-02-02,2a:a2:86:2d:25:72,associated,-93
2020-06-08 11:59:23,ENTCORP,ENT-AP-04-01-02-02,2a:a2:86:2d:25:72,disassociated,-71
2020-06-08 12:26:52,ENTCORP,ENT-AP-04-01-02-02,2a:a2:86:2d:25:72,associated,-80
2020-06-08 14:05:52,ENTCORP,ENT-AP-04-01-02-02,2a:a2:86:2d:25:72,disassociated,-89
2020-06-08 09:35:37,ENTCORP,ENT-AP-03-03-02-01,8d:0b:cd:d9:7e:ed,associated,-80
2020-06-08 14:15:20,ENTCORP,ENT-AP-03-03-02-01,8d:0b:cd:d9:7e:ed,disassociated,-82
2020-06-08 14:21:31,ENTCORP,ENT-AP-03-02-01-01,8d:0b:cd:d9:7e:ed,associated,-85
2020-06-08 17:32:17,ENTCORP,ENT-AP-03-02-01-01,8d:0b:cd:d9:7e:ed,disassociated,-87
2020-06-08 18:01:44,ENTCORP,ENT-AP-03-03-02-03,8d:0b:cd:d9:7e:ed,associated,-92
2020-06-08 23:13:26,ENTCORP,ENT-AP-03-03-02-03,8d:0b:cd:d9:7e:ed,disassociated,-88
2020-06-08 05:48:40,ENTCORP,ENT-AP-03-03-03-02,fd:33:fe:1c:f6:e5,associated,-70
2020-06-08 06:50:45,ENTCORP,ENT-AP-03-03-03-02,fd:33:fe:1c:f6:e5,disassociated,-78
2020-06-08 07:00:39,ENTCORP,ENT-AP-04-01-01-02,fd:33:fe:1c:f6:e5,associated,-83
2020-06-08 08:43:13,ENTCORP,ENT-AP-04-01-01-02,fd:33:fe:1c:f6:e5,disassociated,-82
2020-06-08 08:48:44,ENTCORP,ENT-AP-01-01-02-01,fd:33:fe:1c:f6:e5,associated,-75
2020-06-08 14:50:51,ENTCORP,ENT-AP-01-01-02-01,fd:33:fe:1c:f6:e5,disassociated,-87
2020-06-08 08:04:14,ENTCORP,ENT-AP-02-01-01-01,b5:19:ef:53:86:18,associated,-90
2020-06-08 12:23:14,ENTCORP,ENT-AP-02-01-01-01,b5:19:ef:53:86:18,disassociated,-90
2020-06-08 12:33:49,ENTCORP,ENT-AP-02-03-02-02,b5:19:ef:53:86:18,associated,-86
2020-06-08 15:01:07,ENTCORP,ENT-AP-02-03-02-02,b5:19:ef:53:86:18,disassociated,-89
2020-06-08 15:28:38,ENTCORP,ENT-AP-02-01-02-02,b5:19:ef:53:86:18,associated,-79
2020-06-08 18:40:41,ENTCORP,ENT-AP-02-01-02-02,b5:19:ef:53:86:18,disassociated,-91
2020-06-08 08:54:35,ENTCORP,ENT-AP-03-03-02-03,8b:bf:5d:11:07:3d,associated,-83
2020-06-08 11:49:48,ENTCORP,ENT-AP-03-03-02-03,8b:bf:5d:11:07:3d,disassociated,-84
2020-06-08 11:56:13,ENTCORP,ENT-AP-02-01-02-02,8b:bf:5d:11:07:3d,associated,-84
2020-06-08 14:09:23,ENTCORP,ENT-AP-02-01-02-02,8b:bf:5d:11:07:3d,disassociated,-70
2020-06-08 14:15:57,ENTCORP,ENT-AP-02-01-02-02,8b:bf:5d:11:07:3d,associated,-86
2020-06-08 16:11:42,ENTCORP,ENT-AP-02-01-02-02,8b:bf:5d:11:07:3d,disassociated,-94
2020-06-08 16:21:12,ENTCORP,ENT-AP-02-02-02-01,8b:bf:5d:11:07:3d,associated,-81
2020-06-09 00:26:07,ENTCORP,ENT-AP-02-02-02-01,8b:bf:5d:11:07:3d,disassociated,-77
2020-06-08 01:12:41,ENTCORP,ENT-AP-03-03-03-02,c8:90:a3:af:8b:16,associated,-75
2020-06-08 09:59:09,ENTCORP,ENT-AP-03-03-03-02,c8:90:a3:af:8b:16,disassociated,-70
2020-06-08 10:08:06,ENTCORP,ENT-AP-03-01-02-01,c8:90:a3:af:8b:16,associated,-72
2020-06-08 13:29:04,ENTCORP,ENT-AP-03-01-02-01,c8:90:a3:af:8b:16,disassociated,-71
2020-06-08 07:46:15,ENTCORP,ENT-AP-03-03-03-01,95:52:d7:23:f4:9f,associated,-82
2020-06-08 15:24:38,ENTCORP,ENT-AP-03-03-03-01,95:52:d7:23:f4:9f,disassociated,-70
2020-06-08 15:47:49,ENTCORP,ENT-AP-02-01-01-01,95:52:d7:23:f4:9f,associated,-89
2020-06-09 00:13:07,ENTCORP,ENT-AP-02-01-01-01,95:52:d7:23:f4:9f,disassociated,-74
2020-06-08 07:46:13,ENTCORP,ENT-AP-01-03-02-03,b0:29:9c:bc:2e:c9,associated,-85
2020-06-08 13:22:36,ENTCORP,ENT-AP-01-03-02-03,b0:29:9c:bc:2e:c9,disassociated,-70
2020-06-08 13:47:19,ENTCORP,ENT-AP-01-01-01-02,b0:29:9c:bc:2e:c9,associated,-76
2020-06-08 21:33:49,ENTCORP,ENT-AP-01-01-01-02,b0:29:9c:bc:2e:c9,disassociated,-76
2020-06-08 09:05:03,ENTCORP,ENT-AP-02-03-02-01,bb:c7:82:86:68:2f,associated,-78
2020-06-08 11:53:39,ENTCORP,ENT-AP-02-03-02-01,bb:c7:82:86:68:2f,disassociated,-70
2020-06-08 12:01:54,ENTCORP,ENT-AP-01-03-01-01,bb:c7:82:86:68:2f,associated,-90
2020-06-08 20:50:12,ENTCORP,ENT-AP-01-03-01-01,bb:c7:82:86:68:2f,disassociated,-80
2020-06-08 07:35:56,ENTCORP,ENT-AP-02-02-01-02,01:90:b6:63:58:84,associated,-72
2020-06-08 13:55:06,ENTCORP,ENT-AP-02-02-01-02,01:90:b6:63:58:84,disassociated,-94
2020-06-08 14:23:39,ENTCORP,ENT-AP-03-01-02-02,01:90:b6:63:58:84,associated,-82
2020-06-08 16:09:26,ENTCORP,ENT-AP-03-01-02-02,01:90:b6:63:58:84,disassociated,-77
2020-06-08 16:18:28,ENTCORP,ENT-AP-02-02-01-02,01:90:b6:63:58:84,associated,-91
2020-06-09 00:21:41,ENTCORP,ENT-AP-02-02-01-02,01:90:b6:63:58:84,disassociated,-92
2020-06-08 02:22:54,ENTCORP,ENT-AP-01-03-02-03,29:b9:28:7d:b1:d5,associated,-75
2020-06-08 09:44:44,ENTCORP,ENT-AP-01-03-02-03,29:b9:28:7d:b1:d5,disassociated,-94
2020-06-08 10:12:11,ENTCORP,ENT-AP-02-01-02-01,29:b9:28:7d:b1:d5,associated,-73
2020-06-08 15:01:55,ENTCORP,ENT-AP-02-01-02-01,29:b9:28:7d:b1:d5,disassociated,-75
2020-06-08 00:30:42,ENTCORP,ENT-AP-03-01-02-02,1a:8b:4c:46:1a:53,associated,-88
2020-06-08 02:16:53,ENTCORP,ENT-AP-03-01-02-02,1a:8b:4c:46:1a:53,disassociated,-77
2020-06-08 02:39:10,ENTCORP,ENT-AP-02-02-01-01,1a:8b:4c:46:1a:53,associated,-78
2020-06-08 06:41:32,ENTCORP,ENT-AP-02-02-01-01,1a:8b:4c:46:1a:53,disassociated,-91
2020-06-08 07:02:18,ENTCORP,ENT-AP-02-02-01-01,1a:8b:4c:46:1a:53,associated,-81
2020-06-08 14:15:46,ENTCORP,ENT-AP-02-02-01-01,1a:8b:4c:46:1a:53,disassociated,-77
2020-06-08 02:47:49,ENTCORP,ENT-AP-03-03-02-02,32:02:a9:0d:53:73,associated,-70
2020-06-08 10:57:09,ENTCORP,ENT-AP-03-03-02-02,32:02:a9:0d:53:73,disassociated,-93
2020-06-08 11:26:45,ENTCORP,ENT-AP-02-01-01-01,32:02:a9:0d:53:73,associated,-84
2020-06-08 12:33:57,ENTCORP,ENT-AP-02-01-01-01,32:02:a9:0d:53:73,disassociated,-71
2020-06-08 02:56:21,ENTCORP,ENT-AP-03-01-01-01,22:3e:62:30:bd:87,associated,-74
2020-06-08 07:48:01,ENTCORP,ENT-AP-03-01-01-01,22:3e:62:30:bd:87,disassociated,-88
2020-06-08 07:59:28,ENTCORP,ENT-AP-01-01-01-01,22:3e:62:30:bd:87,associated,-76
2020-06-08 12:59:49,ENTCORP,ENT-AP-01-01-01-01,22:3e:62:30:bd:87,disassociated,-82
2020-06-08 02:38:16,ENTCORP,ENT-AP-01-03-01-01,cc:fc:0c:53:5c:10,associated,-93
2020-06-08 09:26:22,ENTCORP,ENT-AP-01-03-01-01,cc:fc:0c:53:5c:10,disassociated,-74
2020-06-08 09:41:56,ENTCORP,ENT-AP-01-03-01-01,cc:fc:0c:53:5c:10,associated,-85
2020-06-08 16:09:29,ENTCORP,ENT-AP-01-03-01-01,cc:fc:0c:53:5c:10,disassociated,-84
2020-06-08 01:24:41,ENTCORP,ENT-AP-03-03-01-02,91:f3:92:b3:5b:b6,associated,-76
2020-06-08 07:11:29,ENTCORP,ENT-AP-03-03-01-02,91:f3:92:b3:5b:b6,disassociated,-89
2020-06-08 07:18:36,ENTCORP,ENT-AP-03-03-01-02,91:f3:92:b3:5b:b6,associated,-85
2020-06-08 08:19:16,ENTCORP,ENT-AP-03-03-01-02,91:f3:92:b3:5b:b6,disassociated,-81
2020-06-08 08:28:24,ENTCORP,ENT-AP-01-01-01-02,91:f3:92:b3:5b:b6,associated,-71
2020-06-08 13:26:57,ENTCORP,ENT-AP-01-01-01-02,91:f3:92:b3:5b:b6,disassociated,-88
2020-06-08 09:28:13,ENTCORP,ENT-AP-02-01-01-01,47:b1:b7:72:94:72,associated,-92
2020-06-08 10:48:47,ENTCORP,ENT-AP-02-01-01-01,47:b1:b7:72:94:72,disassociated,-72
2020-06-08 11:13:00,ENTCORP,ENT-AP-02-03-01-01,47:b1:b7:72:94:72,associated,-94
2020-06-08 13:03:04,ENTCORP,ENT-AP-02-03-01-01,47:b1:b7:72:94:72,disassociated,-82
2020-06-08 13:13:29,ENTCORP,ENT-AP-02-01-01-01,47:b1:b7:72:94:72,associated,-90
2020-06-08 15:57:44,ENTCORP,ENT-AP-02-01-01-01,47:b1:b7:72:94:72,disassociated,-91
2020-06-08 16:26:07,ENTCORP,ENT-AP-02-01-02-02,47:b1:b7:72:94:72,associated,-85
2020-06-09 01:23:38,ENTCORP,ENT-AP-02-01-02-02,47:b1:b7:72:94:72,disassociated,-92
2020-06-08 00:43:20,ENTCORP,ENT-AP-03-02-01-02,a2:12:4a:34:d9:52,associated,-82
2020-06-08 02:48:18,ENTCORP,ENT-AP-03-02-01-02,a2:12:4a:34:d9:52,disassociated,-79
2020-06-08 02:55:03,ENTCORP,ENT-AP-03-02-01-02,a2:12:4a:34:d9:52,associated,-83
2020-06-08 10:29:47,ENTCORP,ENT-AP-03-02-01-02,a2:12:4a:34:d9:52,disassociated,-94
2020-06-08 08:49:19,ENTCORP,ENT-AP-03-03-03-01,9a:f2:25:78:49:dd,associated,-70
2020-06-08 17:12:18,ENTCORP,ENT-AP-03-03-03-01,9a:f2:25:78:49:dd,disassociated,-94
2020-06-08 17:28:03,ENTCORP,ENT-AP-03-03-02-02,9a:f2:25:78:49:dd,associated,-86
2020-06-08 19:23:41,ENTCORP,ENT-AP-03-03-02-02,9a:f2:25:78:49:dd,disassociated,-74
2020-06-08 04:19:33,ENTCORP,ENT-AP-01-03-03-01,d4:60:aa:49:93:e0,associated,-95
2020-06-08 04:58:09,ENTCORP,ENT-AP-01-03-03-01,d4:60:aa:49:93:e0,disassociated,-77
2020-06-08 05:21:51,ENTCORP,ENT-AP-01-03-03-01,d4:60:aa:49:93:e0,associated,-87
2020-06-08 13:41:57,ENTCORP,ENT-AP-01-03-03-01,d4:60:aa:49:93:e0,disassociated,-93
2020-06-08 05:36:53,ENTCORP,ENT-AP-04-02-01-02,5d:7a:e3:41:0f:4f,associated,-87
2020-06-08 07:58:40,ENTCORP,ENT-AP-04-02-01-02,5d:7a:e3:41:0f:4f,disassociated,-85
2020-06-08 08:28:06,ENTCORP,ENT-AP-02-01-01-02,5d:7a:e3:41:0f:4f,associated,-95
2020-06-08 16:59:49,ENTCORP,ENT-AP-02-01-01-02,5d:7a:e3:41:0f:4f,disassociated,-81
2020-06-08 08:43:26,ENTCORP,ENT-AP-01-01-01-01,f3:a3:e3:35:e3:b3,associated,-94
2020-06-08 16:54:11,ENTCORP,ENT-AP-01-01-01-01,f3:a3:e3:35:e3:b3,disassociated,-84
2020-06-08 17:10:19,ENTCORP,ENT-AP-02-02-01-02,f3:a3:e3:35:e3:b3,associated,-88
2020-06-08 19:41:09,ENTCORP,ENT-AP-02-02-01-02,f3:a3:e3:35:e3:b3,disassociated,-92
2020-06-08 00:46:33,ENTCORP,ENT-AP-02-01-01-02,1f:20:df:f4:9a:52,associated,-77
2020-06-08 09:42:15,ENTCORP,ENT-AP-02-01-01-02,1f:20:df:f4:9a:52,disassociated,-74
2020-06-08 01:27:21,ENTCORP,ENT-AP-01-03-02-01,d7:f1:80:aa:28:3e,associated,-94
2020-06-08 04:35:36,ENTCORP,ENT-AP-01-03-02-01,d7:f1:80:aa:28:3e,disassociated,-70
2020-06-08 04:56:39,ENTCORP,ENT-AP-03-01-02-01,d7:f1:80:aa:28:3e,associated,-93
2020-06-08 08:35:25,ENTCORP,ENT-AP-03-01-02-01,d7:f1:80:aa:28:3e,disassociated,-79
2020-06-08 08:55:56,ENTCORP,ENT-AP-04-02-01-01,d7:f1:80:aa:28:3e,associated,-81
2020-06-08 14:27:45,ENTCORP,ENT-AP-04-02-01-01,d7:f1:80:aa:28:3e,disassociated,-84
2020-06-08 02:04:49,ENTCORP,ENT-AP-03-03-02-01,45:3f:15:e2:9d:bc,associated,-71
2020-06-08 04:37:38,ENTCORP,ENT-AP-03-03-02-01,45:3f:15:e2:9d:bc,disassociated,-84
2020-06-08 04:43:04,ENTCORP,ENT-AP-03-03-02-01,45:3f:15:e2:9d:bc,associated,-72
2020-06-08 06:24:23,ENTCORP,ENT-AP-03-03-02-01,45:3f:15:e2:9d:bc,disassociated,-74
2020-06-08 06:33:09,ENTCORP,ENT-AP-03-03-02-01,45:3f:15:e2:9d:bc,associated,-82
2020-06-08 07:29:09,ENTCORP,ENT-AP-03-03-02-01,45:3f:15:e2:9d:bc,disassociated,-77
2020-06-08 07:55:32,ENTCORP,ENT-AP-02-03-02-02,45:3f:15:e2:9d:bc,associated,-82
2020-06-08 12:11:37,ENTCORP,ENT-AP-02-03-02-02,45:3f:15:e2:9d:bc,disassociated,-79
2020-06-08 02:42:49,ENTCORP,ENT-AP-02-01-01-02,e7:91:69:f8:5d:d9,associated,-91
2020-06-08 09:07:30,ENTCORP,ENT-AP-02-01-01-02,e7:91:69:f8:5d:d9,disassociated,-78
2020-06-08 09:21:13,ENTCORP,ENT-AP-01-03-01-01,e7:91:69:f8:5d:d9,associated,-74
2020-06-08 17:13:38,ENTCORP,ENT-AP-01-03-01-01,e7:91:69:f8:5d:d9,disassociated,-76
2020-06-08 04:26:46,ENTCORP,ENT-AP-01-03-03-01,b4:7b:7a:17:a9:f2,associated,-75
2020-06-08 08:11:09,ENTCORP,ENT-AP-01-03-03-01,b4:7b:7a:17:a9:f2,disassociated,-94
2020-06-08 08:29:18,ENTCORP,ENT-AP-04-01-02-01,b4:7b:7a:17:a9:f2,associated,-75
2020-06-08 11:15:15,ENTCORP,ENT-AP-04-01-02-01,b4:7b:7a:17:a9:f2,disassociated,-93
2020-06-08 11:21:37,ENTCORP,ENT-AP-01-03-03-01,b4:7b:7a:17:a9:f2,associated,-90
2020-06-08 13:22:18,ENTCORP,ENT-AP-01-03-03-01,b4:7b:7a:17:a9:f2,disassociated,-82
2020-06-08 08:30:05,ENTCORP,ENT-AP-02-01-01-02,0b:a4:3c:f5:09:36,associated,-81
2020-06-08 16:57:40,ENTCORP,ENT-AP-02-01-01-02,0b:a4:3c:f5:09:36,disassociated,-80
2020-06-08 17:07:52,ENTCORP,ENT-AP-02-01-01-02,0b:a4:3c:f5:09:36,associated,-78
2020-06-09 00:01:11,ENTCORP,ENT-AP-02-01-01-02,0b:a4:3c:f5:09:36,disassociated,-94
2020-06-08 05:00:18,ENTCORP,ENT-AP-01-02-02-01,da:80:97:91:41:07,associated,-87
2020-06-08 13:04:59,ENTCORP,ENT-AP-01-02-02-01,da:80:97:91:41:07,disassociated,-88
2020-06-08 13:31:29,ENTCORP,ENT-AP-01-02-02-01,da:80:97:91:41:07,associated,-70
2020-06-08 20:12:31,ENTCORP,ENT-AP-01-02-02-01,da:80:97:91:41:07,disassociated,-70
2020-06-08 01:52:51,ENTCORP,ENT-AP-01-03-01-01,b6:b6:5a:02:eb:00,associated,-77
2020-06-08 09:40:00,ENTCORP,ENT-AP-01-03-01-01,b6:b6:5a:02:eb:00,disassociated,-93
2020-06-08 09:49:18,ENTCORP,ENT-AP-01-03-01-01,b6:b6:5a:02:eb:00,associated,-71
2020-06-08 17:21:18,ENTCORP,ENT-AP-01-03-01-01,b6:b6:5a:02:eb:00,disassociated,-89
2020-06-08 01:40:14,ENTCORP,ENT-AP-02-02-01-02,85:ef:85:6e:99:93,associated,-83
2020-06-08 05:55:21,ENTCORP,ENT-AP-02-02-01-02,85:ef:85:6e:99:93,disassociated,-93
2020-06-08 06:04:20,ENTCORP,ENT-AP-02-02-01-02,85:ef:85:6e:99:93,associated,-93
2020-06-08 11:09:49,ENTCORP,ENT-AP-02-02-01-02,85:ef:85:6e:99:93,disassociated,-76
2020-06-08 06:39:54,ENTCORP,ENT-AP-02-03-03-02,24:6d:7c:14:2f:53,associated,-90
2020-06-08 08:59:08,ENTCORP,ENT-AP-02-03-03-02,24:6d:7c:14:2f:53,disassociated,-74
2020-06-08 09:06:43,ENTCORP,ENT-AP-04-01-01-02,24:6d:7c:14:2f:53,associated,-79
2020-06-08 10:07:01,ENTCORP,ENT-AP-04-01-01-02,24:6d:7c:14:2f:53,disassociated,-91
2020-06-08 10:32:20,ENTCORP,ENT-AP-02-03-03-02,24:6d:7c:14:2f:53,associated,-84
2020-06-08 15:46:40,ENTCORP,ENT-AP-02-03-03-02,24:6d:7c:14:2f:53,disassociated,-84
2020-06-08 09:29:32,ENTCORP,ENT-AP-01-03-03-01,99:33:17:6b:f4:08,associated,-92
2020-06-08 15:33:43,ENTCORP,ENT-AP-01-03-03-01,99:33:17:6b:f4:08,disassociated,-76
2020-06-08 15:38:51,ENTCORP,ENT-AP-02-03-01-01,99:33:17:6b:f4:08,associated,-74
2020-06-08 17:47:16,ENTCORP,ENT-AP-02-03-01-01,99:33:17:6b:f4:08,disassociated,-81
2020-06-08 18:12:41,ENTCORP,ENT-AP-01-03-03-01,99:33:17:6b:f4:08,associated,-71
2020-06-09 00:55:12,ENTCORP,ENT-AP-01-03-03-01,99:33:17:6b:f4:08,disassociated,-78
2020-06-08 07:07:43,ENTCORP,ENT-AP-01-01-01-01,b6:b6:5a:02:eb:00,associated,-82
2020-06-08 12:22:54,ENTCORP,ENT-AP-01-01-01-01,b6:b6:5a:02:eb:00,disassociated,-72
2020-06-08 12:44:17,ENTCORP,ENT-AP-03-01-01-01,b6:b6:5a:02:eb:00,associated,-80
2020-06-08 13:12:03,ENTCORP,ENT-AP-03-01-01-01,b6:b6:5a:02:eb:00,disassociated,-80
2020-06-08 13:38:58,ENTCORP,ENT-AP-03-01-01-01,b6:b6:5a:02:eb:00,associated,-74
2020-06-08 19:09:48,ENTCORP,ENT-AP-03-01-01-01,b6:b6:5a:02:eb:00,disassociated,-85
2020-06-08 03:20:11,ENTCORP,ENT-AP-04-01-02-02,81:be:2e:e6:c4:e6,associated,-76
2020-06-08 08:43:44,ENTCORP,ENT-AP-04-01-02-02,81:be:2e:e6:c4:e6,disassociated,-88
2020-06-08 09:11:33,ENTCORP,ENT-AP-03-03-01-02,81:be:2e:e6:c4:e6,associated,-77
2020-06-08 10:32:10,ENTCORP,ENT-AP-03-03-01-02,81:be:2e:e6:c4:e6,disassociated,-94
2020-06-08 10:45:46,ENTCORP,ENT-AP-03-03-01-02,81:be:2e:e6:c4:e6,associated,-74
2020-06-08 13:23:09,ENTCORP,ENT-AP-03-03-01-02,81:be:2e:e6:c4:e6,disassociated,-88
2020-06-08 04:14:35,ENTCORP,ENT-AP-01-03-01-02,88:f8:d4:11:29:33,associated,-93
2020-06-08 12:27:26,ENTCORP,ENT-AP-01-03-01-02,88:f8:d4:11:29:33,disassociated,-90
2020-06-08 12:43:29,ENTCORP,ENT-AP-01-01-01-01,88:f8:d4:11:29:33,associated,-79
2020-06-08 18:35:28,ENTCORP,ENT-AP-01-01-01-01,88:f8:d4:11:29:33,disassociated,-87
2020-06-08 07:10:26,ENTCORP,ENT-AP-03-03-01-02,18:5d:eb:88:36:20,associated,-91
2020-06-08 07:40:54,ENTCORP,ENT-AP-03-03-01-02,18:5d:eb:88:36:20,disassociated,-83
2020-06-08 07:46:20,ENTCORP,ENT-AP-02-03-02-03,18:5d:eb:88:36:20,associated,-85
2020-06-08 08:20:32,ENTCORP,ENT-AP-02-03-02-03,18:5d:eb:88:36:20,disassociated,-76
2020-06-08 08:25:37,ENTCORP,ENT-AP-01-03-01-01,18:5d:eb:88:36:20,associated,-83
2020-06-08 12:50:37,ENTCORP,ENT-AP-01-03-01-01,18:5d:eb:88:36:20,disassociated,-92
2020-06-08 13:03:43,ENTCORP,ENT-AP-03-03-01-02,18:5d:eb:88:36:20,associated,-76
2020-06-08 21:41:46,ENTCORP,ENT-AP-03-03-01-02,18:5d:eb:88:36:20,disassociated,-74
2020-06-08 03:38:18,ENTCORP,ENT-AP-02-02-02-01,c7:2f:a0:a2:33:02,associated,-95
2020-06-08 06:54:13,ENTCORP,ENT-AP-02-02-02-01,c7:2f:a0:a2:33:02,disassociated,-79
2020-06-08 06:59:54,ENTCORP,ENT-AP-02-02-02-01,c7:2f:a0:a2:33:02,associated,-77
2020-06-08 09:43:26,ENTCORP,ENT-AP-02-02-02-01,c7:2f:a0:a2:33:02,disassociated,-87
2020-06-08 09:56:06,ENTCORP,ENT-AP-02-02-02-01,c7:2f:a0:a2:33:02,associated,-86
2020-06-08 15:27:02,ENTCORP,ENT-AP-02-02-02-01,c7:2f:a0:a2:33:02,disassociated,-76
2020-06-08 01:46:55,ENTCORP,ENT-AP-03-01-01-02,c8:69:77:c2:cd:b3,associated,-79
2020-06-08 08:27:33,ENTCORP,ENT-AP-03-01-01-02,c8:69:77:c2:cd:b3,disassociated,-95
2020-06-08 08:39:25,ENTCORP,ENT-AP-04-01-02-02,c8:69:77:c2:cd:b3,associated,-93
2020-06-08 16:26:54,ENTCORP,ENT-AP-04-01-02-02,c8:69:77:c2:cd:b3,disassociated,-91
2020-06-08 06:57:04,ENTCORP,ENT-AP-02-03-02-02,f4:0e:75:51:89:36,associated,-86
2020-06-08 14:49:05,ENTCORP,ENT-AP-02-03-02-02,f4:0e:75:51:89:36,disassociated,-81
2020-06-08 15:03:24,ENTCORP,ENT-AP-02-03-02-02,f4:0e:75:51:89:36,associated,-87
2020-06-08 21:13:29,ENTCORP,ENT-AP-02-03-02-02,f4:0e:75:51:89:36,disassociated,-84
2020-06-08 03:24:29,ENTCORP,ENT-AP-01-01-02-02,92:de:76:c0:4e:c5,associated,-83
2020-06-08 04:32:15,ENTCORP,ENT-AP-01-01-02-02,92:de:76:c0:4e:c5,disassociated,-73
2020-06-08 04:39:42,ENTCORP,ENT-AP-01-02-01-01,92:de:76:c0:4e:c5,associated,-90
2020-06-08 06:05:36,ENTCORP,ENT-AP-01-02-01-01,92:de:76:c0:4e:c5,disassociated,-87
2020-06-08 06:11:21,ENTCORP,ENT-AP-01-01-02-02,92:de:76:c0:4e:c5,associated,-86
2020-06-08 13:37:10,ENTCORP,ENT-AP-01-01-02-02,92:de:76:c0:4e:c5,disassociated,-73
2020-06-08 06:54:55,ENTCORP,ENT-AP-01-03-03-02,de:f6:99:18:83:95,associated,-72
2020-06-08 14:30:55,ENTCORP,ENT-AP-01-03-03-02,de:f6:99:18:83:95,disassociated,-80
