dateTime,SSID,HOST,MACID,EVENT,RSSI
2020-06-09 09:13:25,ENTCORP,ENT-AP-03-03-03-02,f5:12:c4:8c:22:2b,associated,-81
2020-06-09 15:29:50,ENTCORP,ENT-AP-03-03-03-02,f5:12:c4:8c:22:2b,disassociated,-88
2020-06-09 05:53:41,ENTCORP,ENT-AP-01-03-02-01,e4:b9:ab:bb:5a:14,associated,-80
2020-06-09 14:42:15,ENTCORP,ENT-AP-01-03-02-01,e4:b9:ab:bb:5a:14,disassociated,-90
2020-06-09 07:14:00,ENTCORP,ENT-AP-02-01-01-01,32:02:a9:0d:53:73,associated,-91
2020-06-09 10:13:08,ENTCORP,ENT-AP-02-01-01-01,32:02:a9:0d:53:73,disassociated,-78
2020-06-09 10:29:08,ENTCORP,ENT-AP-02-02-02-01,32:02:a9:0d:53:73,associated,-73
2020-06-09 18:27:52,ENTCORP,ENT-AP-02-02-02-01,32:02:a9:0d:53:73,disassociated,-72
2020-06-09 08:06:09,ENTCORP,ENT-AP-04-01-01-01,34:0a:3a:32:01:35,associated,-79
2020-06-09 13:48:16,ENTCORP,ENT-AP-04-01-01-01,34:0a:3a:32:01:35,disassociated,-72
2020-06-09 14:04:41,ENTCORP,ENT-AP-03-01-02-01,34:0a:3a:32:01:35,associated,-79
2020-06-09 21:06:33,ENTCORP,ENT-AP-03-01-02-01,34:0a:3a:32:01:35,disassociated,-74
2020-06-09 08:00:18,ENTCORP,ENT-AP-01-01-01-02,93:cf:a0:b5:6e:64,associated,-94
2020-06-09 14:19:32,ENTCORP,ENT-AP-01-01-01-02,93:cf:a0:b5:6e:64,disassociated,-81
2020-06-09 14:42:10,ENTCORP,ENT-AP-04-01-02-02,93:cf:a0:b5:6e:64,associated,-89
2020-06-09 16:50:35,ENTCORP,ENT-AP-04-01-02-02,93:cf:a0:b5:6e:64,disassociated,-80
2020-06-09 01:20:08,ENTCORP,ENT-AP-02-03-02-02,a3:f6:69:52:6e:6d,associated,-75
2020-06-09 06:44:29,ENTCORP,ENT-AP-02-03-02-02,a3:f6:69:52:6e:6d,disassociated,-92
2020-06-09 06:53:37,ENTCORP,ENT-AP-01-03-02-01,a3:f6:69:52:6e:6d,associated,-88
2020-06-09 11:42:29,ENTCORP,ENT-AP-01-03-02-01,a3:f6:69:52:6e:6d,disassociated,-70
2020-06-09 04:43:48,ENTCORP,ENT-AP-02-03-03-01,8f:3c:48:19:67:18,associated,-79
2020-06-09 05:26:51,ENTCORP,ENT-AP-02-03-03-01,8f:3c:48:19:67:18,disassociated,-76
2020-06-09 05:41:40,ENTCORP,ENT-AP-01-03-03-01,8f:3c:48:19:67:18,associated,-73
2020-06-09 09:39:47,ENTCORP,ENT-AP-01-03-03-01,8f:3c:48:19:67:18,disassociated,-80
2020-06-09 10:07:58,ENTCORP,ENT-AP-02-03-03-01,8f:3c:48:19:67:18,associated,-94
2020-06-09 13:36:06,ENTCORP,ENT-AP-02-03-03-01,8f:3c:48:19:67:18,disassociated,-79
2020-06-09 02:23:54,ENTCORP,ENT-AP-03-01-02-01,8e:74:de:2b:1c:44,associated,-90
2020-06-09 07:00:14,ENTCORP,ENT-AP-03-01-02-01,8e:74:de:2b:1c:44,disassociated,-87
2020-06-09 07:10:25,ENTCORP,ENT-AP-01-03-01-02,8e:74:de:2b:1c:44,associated,-75
2020-06-09 14:30:58,ENTCORP,ENT-AP-01-03-01-02,8e:74:de:2b:1c:44,disassociated,-70
2020-06-09 02:21:30,ENTCORP,ENT-AP-02-02-01-02,24:0f:31:12:6d:ec,associated,-85
2020-06-09 03:10:50,ENTCORP,ENT-AP-02-02-01-02,24:0f:31:12:6d:ec,disassociated,-73
2020-06-09 03:33:50,ENTCORP,ENT-AP-02-03-01-01,24:0f:31:12:6d:ec,associated,-81
2020-06-09 04:12:28,ENTCORP,ENT-AP-02-03-01-01,24:0f:31:12:6d:ec,disassociated,-83
2020-06-09 04:24:43,ENTCORP,ENT-AP-02-03-01-01,24:0f:31:12:6d:ec,associated,-93
2020-06-09 12:36:12,ENTCORP,ENT-AP-02-03-01-01,24:0f:31:12:6d:ec,disassociated,-82
2020-06-09 03:44:48,ENTCORP,ENT-AP-02-03-03-01,99:33:17:6b:f4:08,associated,-71
2020-06-09 06:27:54,ENTCORP,ENT-AP-02-03-03-01,99:33:17:6b:f4:08,disassociated,-75
2020-06-09 06:50:06,ENTCORP,ENT-AP-02-03-03-01,99:33:17:6b:f4:08,associated,-92
2020-06-09 08:30:52,ENTCORP,ENT-AP-02-03-03-01,99:33:17:6b:f4:08,disassociated,-91
2020-06-09 08:56:47,ENTCORP,ENT-AP-02-03-03-01,99:33:17:6b:f4:08,associated,-88
2020-06-09 10:33:28,ENTCORP,ENT-AP-02-03-03-01,99:33:17:6b:f4:08,disassociated,-88
2020-06-09 10:53:01,ENTCORP,ENT-AP-03-03-02-03,99:33:17:6b:f4:08,associated,-73
2020-06-09 11:45:41,ENTCORP,ENT-AP-03-03-02-03,99:33:17:6b:f4:08,disassociated,-84
2020-06-09 12:09:16,ENTCORP,ENT-AP-03-02-02-01,99:33:17:6b:f4:08,associated,-71
2020-06-09 18:02:58,ENTCORP,ENT-AP-03-02-02-01,99:33:17:6b:f4:08,disassociated,-95
2020-06-09 04:11:32,ENTCORP,ENT-AP-03-02-01-02,e5:9e:d7:94:b7:f4,associated,-87
2020-06-09 08:58:46,ENTCORP,ENT-AP-03-02-01-02,e5:9e:d7:94:b7:f4,disassociated,-95
2020-06-09 09:14:07,ENTCORP,ENT-AP-03-03-01-02,e5:9e:d7:94:b7:f4,associated,-94
2020-06-09 17:29:36,ENTCORP,ENT-AP-03-03-01-02,e5:9e:d7:94:b7:f4,disassociated,-70
2020-06-09 07:58:14,ENTCORP,ENT-AP-03-02-02-01,d1:00:86:04:2f:0f,associated,-94
2020-06-09 16:12:06,ENTCORP,ENT-AP-03-02-02-01,d1:00:86:04:2f:0f,disassociated,-84
2020-06-09 16:42:00,ENTCORP,ENT-AP-03-02-02-01,d1:00:86:04:2f:0f,associated,-89
2020-06-10 01:00:16,ENTCORP,ENT-AP-03-02-02-01,d1:00:86:04:2f:0f,disassociated,-77
2020-06-09 05:57:05,ENTCORP,ENT-AP-01-01-02-02,07:7a:18:7a:b4:20,associated,-73
2020-06-09 09:04:23,ENTCORP,ENT-AP-01-01-02-02,07:7a:18:7a:b4:20,disassociated,-80
2020-06-09 09:28:43,ENTCORP,ENT-AP-03-02-02-01,07:7a:18:7a:b4:20,associated,-76
2020-06-09 18:14:20,ENTCORP,ENT-AP-03-02-02-01,07:7a:18:7a:b4:20,disassociated,-79
2020-06-09 03:06:19,ENTCORP,ENT-AP-03-03-01-02,10:84:08:f7:5a:07,associated,-93
2020-06-09 09:57:39,ENTCORP,ENT-AP-03-03-01-02,10:84:08:f7:5a:07,disassociated,-74
2020-06-09 10:06:47,ENTCORP,ENT-AP-03-03-02-01,10:84:08:f7:5a:07,associated,-81
2020-06-09 11:50:17,ENTCORP,ENT-AP-03-03-02-01,10:84:08:f7:5a:07,disassociated,-70
2020-06-09 11:58:04,ENTCORP,ENT-AP-03-03-02-01,10:84:08:f7:5a:07,associated,-74
2020-06-09 13:07:36,ENTCORP,ENT-AP-03-03-02-01,10:84:08:f7:5a:07,disassociated,-77
2020-06-09 04:40:53,ENTCORP,ENT-AP-02-01-01-02,68:25:a0:cd:4c:39,associated,-79
2020-06-09 09:20:35,ENTCORP,ENT-AP-02-01-01-02,68:25:a0:cd:4c:39,disassociated,-90
2020-06-09 09:34:04,ENTCORP,ENT-AP-02-01-01-02,68:25:a0:cd:4c:39,associated,-90
2020-06-09 16:11:31,ENTCORP,ENT-AP-02-01-01-02,68:25:a0:cd:4c:39,disassociated,-82
2020-06-09 05:30:14,ENTCORP,ENT-AP-03-03-02-02,a9:60:c3:3a:4d:14,associated,-71
2020-06-09 06:11:48,ENTCORP,ENT-AP-03-03-02-02,a9:60:c3:3a:4d:14,disassociated,-77
2020-06-09 06:38:55,ENTCORP,ENT-AP-03-03-02-02,a9:60:c3:3a:4d:14,associated,-91
2020-06-09 08:44:56,ENTCORP,ENT-AP-03-03-02-02,a9:60:c3:3a:4d:14,disassociated,-85
2020-06-09 09:14:45,ENTCORP,ENT-AP-03-03-02-02,a9:60:c3:3a:4d:14,associated,-76
2020-06-09 17:23:14,ENTCORP,ENT-AP-03-03-02-02,a9:60:c3:3a:4d:14,disassociated,-70
2020-06-09 07:51:50,ENTCORP,ENT-AP-02-03-01-01,87:22:aa:c2:7e:e2,associated,-84
2020-06-09 12:17:40,ENTCORP,ENT-AP-02-03-01-01,87:22:aa:c2:7e:e2,disassociated,-94
2020-06-09 12:27:46,ENTCORP,ENT-AP-02-01-02-01,87:22:aa:c2:7e:e2,associated,-87
2020-06-09 15:35:53,ENTCORP,ENT-AP-02-01-02-01,87:22:aa:c2:7e:e2,disassociated,-83
2020-06-09 16:03:03,ENTCORP,ENT-AP-02-03-03-01,87:22:aa:c2:7e:e2,associated,-89
2020-06-10 00:08:37,ENTCORP,ENT-AP-02-03-03-01,87:22:aa:c2:7e:e2,disassociated,-79
2020-06-09 03:05:43,ENTCORP,ENT-AP-03-03-02-02,35:ee:92:3d:c9:39,associated,-78
2020-06-09 08:46:51,ENTCORP,ENT-AP-03-03-02-02,35:ee:92:3d:c9:39,disassociated,-71
2020-06-09 08:51:56,ENTCORP,ENT-AP-04-01-01-01,35:ee:92:3d:c9:39,associated,-87
2020-06-09 09:54:19,ENTCORP,ENT-AP-04-01-01-01,35:ee:92:3d:c9:39,disassociated,-89
2020-06-09 10:08:10,ENTCORP,ENT-AP-01-01-01-02,35:ee:92:3d:c9:39,associated,-82
2020-06-09 17:17:50,ENTCORP,ENT-AP-01-01-01-02,35:ee:92:3d:c9:39,disassociated,-85
2020-06-09 00:45:42,ENTCORP,ENT-AP-02-03-02-01,3b:34:c0:0e:ae:32,associated,-94
2020-06-09 08:16:06,ENTCORP,ENT-AP-02-03-02-01,3b:34:c0:0e:ae:32,disassociated,-71
2020-06-09 08:24:06,ENTCORP,ENT-AP-02-03-02-01,3b:34:c0:0e:ae:32,associated,-83
2020-06-09 13:10:23,ENTCORP,ENT-AP-02-03-02-01,3b:34:c0:0e:ae:32,disassociated,-89
2020-06-09 00:55:17,ENTCORP,ENT-AP-02-03-02-01,af:b1:6b:e1:bc:33,associated,-76
2020-06-09 02:53:36,ENTCORP,ENT-AP-02-03-02-01,af:b1:6b:e1:bc:33,disassociated,-94
2020-06-09 03:16:15,ENTCORP,ENT-AP-04-01-01-02,af:b1:6b:e1:bc:33,associated,-94
2020-06-09 04:18:54,ENTCORP,ENT-AP-04-01-01-02,af:b1:6b:e1:bc:33,disassociated,-74
2020-06-09 04:30:39,ENTCORP,ENT-AP-02-03-02-01,af:b1:6b:e1:bc:33,associated,-89
2020-06-09 05:17:06,ENTCORP,ENT-AP-02-03-02-01,af:b1:6b:e1:bc:33,disassociated,-75
2020-06-09 05:38:39,ENTCORP,ENT-AP-02-03-02-01,af:b1:6b:e1:bc:33,associated,-95
2020-06-09 14:26:37,ENTCORP,ENT-AP-02-03-02-01,af:b1:6b:e1:bc:33,disassociated,-72
2020-06-09 03:56:59,ENTCORP,ENT-AP-01-01-02-02,04:8a:fe:50:f6:73,associated,-74
2020-06-09 04:23:42,ENTCORP,ENT-AP-01-01-02-02,04:8a:fe:50:f6:73,disassociated,-70
2020-06-09 04:46:06,ENTCORP,ENT-AP-02-03-01-01,04:8a:fe:50:f6:73,associated,-88
2020-06-09 11:43:20,ENTCORP,ENT-AP-02-03-01-01,04:8a:fe:50:f6:73,disassociated,-74
2020-06-09 12:10:14,ENTCORP,ENT-AP-03-03-02-01,04:8a:fe:50:f6:73,associated,-94
2020-06-09 18:04:50,ENTCORP,ENT-AP-03-03-02-01,04:8a:fe:50:f6:73,disassociated,-79
2020-06-09 07:42:10,ENTCORP,ENT-AP-02-01-02-02,24:ab:a3:6a:de:d6,associated,-84
2020-06-09 10:14:23,ENTCORP,ENT-AP-02-01-02-02,24:ab:a3:6a:de:d6,disassociated,-73
2020-06-09 10:25:40,ENTCORP,ENT-AP-01-03-01-02,24:ab:a3:6a:de:d6,associated,-80
2020-06-09 18:55:11,ENTCORP,ENT-AP-01-03-01-02,24:ab:a3:6a:de:d6,disassociated,-74
2020-06-08 23:20:30,ENTCORP,ENT-AP-01-03-02-03,18:6c:c5:88:32:92,associated,-75
2020-06-09 01:20:22,ENTCORP,ENT-AP-01-03-02-03,18:6c:c5:88:32:92,disassociated,-84
2020-06-09 01:29:54,ENTCORP,ENT-AP-04-03-01-01,18:6c:c5:88:32:92,associated,-81
2020-06-09 09:44:27,ENTCORP,ENT-AP-04-03-01-01,18:6c:c5:88:32:92,disassociated,-87
2020-06-09 05:23:17,ENTCORP,ENT-AP-03-01-01-02,52:75:7c:d5:0d:da,associated,-84
2020-06-09 12:22:46,ENTCORP,ENT-AP-03-01-01-02,52:75:7c:d5:0d:da,disassociated,-74
2020-06-09 12:48:09,ENTCORP,ENT-AP-03-01-02-02,52:75:7c:d5:0d:da,associated,-71
2020-06-09 20:48:36,ENTCORP,ENT-AP-03-01-02-02,52:75:7c:d5:0d:da,disassociated,-72
2020-06-09 04:16:43,ENTCORP,ENT-AP-01-02-01-02,dd:e0:7b:d3:bd:ef,associated,-82
2020-06-09 12:26:02,ENTCORP,ENT-AP-01-02-01-02,dd:e0:7b:d3:bd:ef,disassociated,-94
2020-06-09 12:35:31,ENTCORP,ENT-AP-01-02-01-02,dd:e0:7b:d3:bd:ef,associated,-82
2020-06-09 17:56:50,ENTCORP,ENT-AP-01-02-01-02,dd:e0:7b:d3:bd:ef,disassociated,-77
2020-06-09 02:10:18,ENTCORP,ENT-AP-01-01-01-02,47:b1:b7:72:94:72,associated,-83
2020-06-09 11:09:54,ENTCORP,ENT-AP-01-01-01-02,47:b1:b7:72:94:72,disassociated,-74
2020-06-09 05:25:50,ENTCORP,ENT-AP-01-03-01-01,3a:58:3e:01:48:7b,associated,-82
2020-06-09 14:14:27,ENTCORP,ENT-AP-01-03-01-01,3a:58:3e:01:48:7b,disassociated,-93
2020-06-09 01:34:08,ENTCORP,ENT-AP-02-02-02-01,90:5d:01:50:0d:bf,associated,-77
2020-06-09 05:32:33,ENTCORP,ENT-AP-02-02-02-01,90:5d:01:50:0d:bf,disassociated,-89
2020-06-09 06:01:28,ENTCORP,ENT-AP-02-02-02-01,90:5d:01:50:0d:bf,associated,-91
2020-06-09 15:01:20,ENTCORP,ENT-AP-02-02-02-01,90:5d:01:50:0d:bf,disassociated,-91
2020-06-08 22:59:39,ENTCORP,ENT-AP-01-03-01-01,53:de:e5:09:74:5f,associated,-92
2020-06-09 02:42:07,ENTCORP,ENT-AP-01-03-01-01,53:de:e5:09:74:5f,disassociated,-74
2020-06-09 02:48:08,ENTCORP,ENT-AP-01-03-01-01,53:de:e5:09:74:5f,associated,-95
2020-06-09 08:19:43,ENTCORP,ENT-AP-01-03-01-01,53:de:e5:09:74:5f,disassociated,-72
2020-06-09 01:06:09,ENTCORP,ENT-AP-02-01-02-01,60:99:62:f9:ee:61,associated,-79
2020-06-09 07:02:02,ENTCORP,ENT-AP-02-01-02-01,60:99:62:f9:ee:61,disassociated,-95
2020-06-09 07:20:32,ENTCORP,ENT-AP-04-02-01-02,60:99:62:f9:ee:61,associated,-94
2020-06-09 07:59:37,ENTCORP,ENT-AP-04-02-01-02,60:99:62:f9:ee:61,disassociated,-87
2020-06-09 08:10:08,ENTCORP,ENT-AP-04-02-01-02,60:99:62:f9:ee:61,associated,-74
2020-06-09 15:40:34,ENTCORP,ENT-AP-04-02-01-02,60:99:62:f9:ee:61,disassociated,-77
2020-06-09 02:23:12,ENTCORP,ENT-AP-02-03-02-03,5a:68:94:74:6b:ca,associated,-77
2020-06-09 04:11:54,ENTCORP,ENT-AP-02-03-02-03,5a:68:94:74:6b:ca,disassociated,-70
2020-06-09 04:27:00,ENTCORP,ENT-AP-02-03-02-03,5a:68:94:74:6b:ca,associated,-92
2020-06-09 08:22:21,ENTCORP,ENT-AP-02-03-02-03,5a:68:94:74:6b:ca,disassociated,-80
2020-06-09 08:52:17,ENTCORP,ENT-AP-02-03-02-03,5a:68:94:74:6b:ca,associated,-71
2020-06-09 14:26:19,ENTCORP,ENT-AP-02-03-02-03,5a:68:94:74:6b:ca,disassociated,-91
2020-06-09 07:46:05,ENTCORP,ENT-AP-04-03-01-01,d8:0d:3f:97:63:6d,associated,-95
2020-06-09 11:09:23,ENTCORP,ENT-AP-04-03-01-01,d8:0d:3f:97:63:6d,disassociated,-90
2020-06-09 11:25:16,ENTCORP,ENT-AP-04-03-01-01,d8:0d:3f:97:63:6d,associated,-93
2020-06-09 15:45:05,ENTCORP,ENT-AP-04-03-01-01,d8:0d:3f:97:63:6d,disassociated,-84
2020-06-09 16:14:57,ENTCORP,ENT-AP-04-03-01-01,d8:0d:3f:97:63:6d,associated,-71
2020-06-09 22:31:35,ENTCORP,ENT-AP-04-03-01-01,d8:0d:3f:97:63:6d,disassociated,-78
2020-06-09 03:32:22,ENTCORP,ENT-AP-02-02-01-02,fa:94:b5:5d:37:ca,associated,-87
2020-06-09 09:53:48,ENTCORP,ENT-AP-02-02-01-02,fa:94:b5:5d:37:ca,disassociated,-84
2020-06-09 10:09:30,ENTCORP,ENT-AP-03-03-01-01,fa:94:b5:5d:37:ca,associated,-84
2020-06-09 12:29:24,ENTCORP,ENT-AP-03-03-01-01,fa:94:b5:5d:37:ca,disassociated,-78
2020-06-09 01:51:29,ENTCORP,ENT-AP-04-02-01-01,f2:5e:1e:f8:8d:df,associated,-77
2020-06-09 10:28:15,ENTCORP,ENT-AP-04-02-01-01,f2:5e:1e:f8:8d:df,disassociated,-93
2020-06-09 10:38:40,ENTCORP,ENT-AP-04-02-01-01,f2:5e:1e:f8:8d:df,associated,-91
2020-06-09 12:41:07,ENTCORP,ENT-AP-04-02-01-01,f2:5e:1e:f8:8d:df,disassociated,-70
2020-06-09 04:02:24,ENTCORP,ENT-AP-02-01-02-02,e4:fa:e8:2b:ed:49,associated,-93
2020-06-09 09:24:09,ENTCORP,ENT-AP-02-01-02-02,e4:fa:e8:2b:ed:49,disassociated,-73
2020-06-09 09:52:31,ENTCORP,ENT-AP-02-01-02-02,e4:fa:e8:2b:ed:49,associated,-70
2020-06-09 15:47:51,ENTCORP,ENT-AP-02-01-02-02,e4:fa:e8:2b:ed:49,disassociated,-81
2020-06-09 00:03:35,ENTCORP,ENT-AP-01-03-03-01,e5:04:9f:31:d5:6e,associated,-73
2020-06-09 08:25:43,ENTCORP,ENT-AP-01-03-03-01,e5:04:9f:31:d5:6e,disassociated,-72
2020-06-09 08:47:58,ENTCORP,ENT-AP-01-03-03-01,e5:04:9f:31:d5:6e,associated,-93
2020-06-09 09:06:01,ENTCORP,ENT-AP-01-03-03-01,e5:04:9f:31:d5:6e,disassociated,-70
2020-06-09 04:45:40,ENTCORP,ENT-AP-02-02-01-01,ba:6b:68:34:e8:32,associated,-78
2020-06-09 13:41:36,ENTCORP,ENT-AP-02-02-01-01,ba:6b:68:34:e8:32,disassociated,-89
2020-06-08 23:07:01,ENTCORP,ENT-AP-01-03-03-01,a5:4b:ac:30:26:7f,associated,-88
2020-06-09 08:05:20,ENTCORP,ENT-AP-01-03-03-01,a5:4b:ac:30:26:7f,disassociated,-89
2020-06-09 03:32:57,ENTCORP,ENT-AP-03-03-01-01,bc:2c:9a:16:55:99,associated,-93
2020-06-09 10:05:54,ENTCORP,ENT-AP-03-03-01-01,bc:2c:9a:16:55:99,disassociated,-95
2020-06-09 10:32:01,ENTCORP,ENT-AP-03-03-01-01,bc:2c:9a:16:55:99,associated,-75
2020-06-09 13:19:13,ENTCORP,ENT-AP-03-03-01-01,bc:2c:9a:16:55:99,disassociated,-74
2020-06-08 23:35:28,ENTCORP,ENT-AP-03-02-02-01,41:41:34:b7:88:62,associated,-92
2020-06-09 04:31:28,ENTCORP,ENT-AP-03-02-02-01,41:41:34:b7:88:62,disassociated,-87
2020-06-09 04:41:46,ENTCORP,ENT-AP-02-03-02-03,41:41:34:b7:88:62,associated,-93
2020-06-09 06:03:17,ENTCORP,ENT-AP-02-03-02-03,41:41:34:b7:88:62,disassociated,-70
2020-06-09 06:15:16,ENTCORP,ENT-AP-03-01-02-02,41:41:34:b7:88:62,associated,-93
2020-06-09 09:29:03,ENTCORP,ENT-AP-03-01-02-02,41:41:34:b7:88:62,disassociated,-76
2020-06-09 00:51:19,ENTCORP,ENT-AP-02-01-02-02,09:8b:2e:69:6f:3d,associated,-73
2020-06-09 08:09:38,ENTCORP,ENT-AP-02-01-02-02,09:8b:2e:69:6f:3d,disassociated,-78
2020-06-09 08:27:53,ENTCORP,ENT-AP-01-03-01-02,09:8b:2e:69:6f:3d,associated,-75
2020-06-09 11:54:43,ENTCORP,ENT-AP-01-03-01-02,09:8b:2e:69:6f:3d,disassociated,-84
2020-06-09 00:10:31,ENTCORP,ENT-AP-03-03-02-03,bc:c7:b5:6e:ef:b7,associated,-73
2020-06-09 00:36:04,ENTCORP,ENT-AP-03-03-02-03,bc:c7:b5:6e:ef:b7,disassociated,-81
2020-06-09 00:53:05,ENTCORP,ENT-AP-03-03-02-01,bc:c7:b5:6e:ef:b7,associated,-90
2020-06-09 09:15:20,ENTCORP,ENT-AP-03-03-02-01,bc:c7:b5:6e:ef:b7,disassociated,-78
2020-06-09 08:05:33,ENTCORP,ENT-AP-02-03-03-02,f7:53:71:46:11:7d,associated,-71
2020-06-09 16:16:55,ENTCORP,ENT-AP-02-03-03-02,f7:53:71:46:11:7d,disassociated,-92
2020-06-09 16:44:52,ENTCORP,ENT-AP-03-01-01-01,f7:53:71:46:11:7d,associated,-93
2020-06-10 00:55:46,ENTCORP,ENT-AP-03-01-01-01,f7:53:71:46:11:7d,disassociated,-72
2020-06-09 06:25:21,ENTCORP,ENT-AP-01-03-02-03,d7:f1:80:aa:28:3e,associated,-73
2020-06-09 14:24:47,ENTCORP,ENT-AP-01-03-02-03,d7:f1:80:aa:28:3e,disassociated,-88
2020-06-09 14:54:15,ENTCORP,ENT-AP-02-03-02-03,d7:f1:80:aa:28:3e,associated,-85
2020-06-09 15:47:33,ENTCORP,ENT-AP-02-03-02-03,d7:f1:80:aa:28:3e,disassociated,-76
2020-06-09 00:43:50,ENTCORP,ENT-AP-04-02-01-01,60:99:62:f9:ee:61,associated,-70
2020-06-09 02:18:08,ENTCORP,ENT-AP-04-02-01-01,60:99:62:f9:ee:61,disassociated,-93
2020-06-09 02:36:46,ENTCORP,ENT-AP-04-02-01-01,60:99:62:f9:ee:61,associated,-81
2020-06-09 10:32:23,ENTCORP,ENT-AP-04-02-01-01,60:99:62:f9:ee:61,disassociated,-74
2020-06-08 23:15:59,ENTCORP,ENT-AP-02-03-02-02,b8:7e:6d:d0:60:05,associated,-93
2020-06-09 00:50:26,ENTCORP,ENT-AP-02-03-02-02,b8:7e:6d:d0:60:05,disassociated,-84
2020-06-09 01:02:01,ENTCORP,ENT-AP-03-02-01-02,b8:7e:6d:d0:60:05,associated,-75
2020-06-09 02:27:15,ENTCORP,ENT-AP-03-02-01-02,b8:7e:6d:d0:60:05,disassociated,-86
2020-06-09 02:41:28,ENTCORP,ENT-AP-02-03-02-02,b8:7e:6d:d0:60:05,associated,-79
2020-06-09 08:56:51,ENTCORP,ENT-AP-02-03-02-02,b8:7e:6d:d0:60:05,disassociated,-85
2020-06-09 03:58:23,ENTCORP,ENT-AP-03-02-02-01,e5:04:9f:31:d5:6e,associated,-79
2020-06-09 12:07:31,ENTCORP,ENT-AP-03-02-02-01,e5:04:9f:31:d5:6e,disassociated,-75
2020-06-09 12:31:27,ENTCORP,ENT-AP-03-03-01-01,e5:04:9f:31:d5:6e,associated,-92
2020-06-09 19:37:51,ENTCORP,ENT-AP-03-03-01-01,e5:04:9f:31:d5:6e,disassociated,-81
2020-06-09 04:26:28,ENTCORP,ENT-AP-04-02-01-01,38:33:2b:fc:2f:44,associated,-70
2020-06-09 12:14:38,ENTCORP,ENT-AP-04-02-01-01,38:33:2b:fc:2f:44,disassociated,-82
2020-06-09 12:24:06,ENTCORP,ENT-AP-04-02-01-01,38:33:2b:fc:2f:44,associated,-91
2020-06-09 19:22:40,ENTCORP,ENT-AP-04-02-01-01,38:33:2b:fc:2f:44,disassociated,-83
2020-06-09 06:23:47,ENTCORP,ENT-AP-02-03-03-02,df:6e:f9:20:1e:11,associated,-90
2020-06-09 09:44:09,ENTCORP,ENT-AP-02-03-03-02,df:6e:f9:20:1e:11,disassociated,-91
2020-06-09 10:13:36,ENTCORP,ENT-AP-02-03-03-02,df:6e:f9:20:1e:11,associated,-91
2020-06-09 15:47:33,ENTCORP,ENT-AP-02-03-03-02,df:6e:f9:20:1e:11,disassociated,-77
2020-06-09 00:52:57,ENTCORP,ENT-AP-01-03-01-01,7e:da:a8:b3:ad:b2,associated,-86
2020-06-09 06:09:16,ENTCORP,ENT-AP-01-03-01-01,7e:da:a8:b3:ad:b2,disassociated,-79
2020-06-09 06:24:10,ENTCORP,ENT-AP-01-02-01-02,7e:da:a8:b3:ad:b2,associated,-86
2020-06-09 07:48:04,ENTCORP,ENT-AP-01-02-01-02,7e:da:a8:b3:ad:b2,disassociated,-92
2020-06-09 07:56:55,ENTCORP,ENT-AP-03-03-03-02,7e:da:a8:b3:ad:b2,associated,-95
2020-06-09 08:30:45,ENTCORP,ENT-AP-03-03-03-02,7e:da:a8:b3:ad:b2,disassociated,-89
2020-06-09 08:54:43,ENTCORP,ENT-AP-03-03-03-02,7e:da:a8:b3:ad:b2,associated,-78
2020-06-09 17:09:55,ENTCORP,ENT-AP-03-03-03-02,7e:da:a8:b3:ad:b2,disassociated,-93
2020-06-09 04:39:18,ENTCORP,ENT-AP-01-03-02-02,81:be:2e:e6:c4:e6,associated,-92
2020-06-09 10:56:53,ENTCORP,ENT-AP-01-03-02-02,81:be:2e:e6:c4:e6,disassociated,-94
2020-06-09 11:09:28,ENTCORP,ENT-AP-01-03-02-02,81:be:2e:e6:c4:e6,associated,-72
2020-06-09 15:24:33,ENTCORP,ENT-AP-01-03-02-02,81:be:2e:e6:c4:e6,disassociated,-88
2020-06-09 05:13:42,ENTCORP,ENT-AP-04-01-02-01,f5:cf:4f:3d:e8:70,associated,-86
2020-06-09 08:54:03,ENTCORP,ENT-AP-04-01-02-01,f5:cf:4f:3d:e8:70,disassociated,-71
2020-06-09 09:18:33,ENTCORP,ENT-AP-04-01-02-01,f5:cf:4f:3d:e8:70,associated,-78
2020-06-09 11:42:23,ENTCORP,ENT-AP-04-01-02-01,f5:cf:4f:3d:e8:70,disassociated,-77
2020-06-09 12:00:44,ENTCORP,ENT-AP-02-01-01-02,f5:cf:4f:3d:e8:70,associated,-91
2020-06-09 13:20:49,ENTCORP,ENT-AP-02-01-01-02,f5:cf:4f:3d:e8:70,disassociated,-92
2020-06-09 13:33:25,ENTCORP,ENT-AP-04-01-02-01,f5:cf:4f:3d:e8:70,associated,-85
2020-06-09 18:38:05,ENTCORP,ENT-AP-04-01-02-01,f5:cf:4f:3d:e8:70,disassociated,-88
2020-06-09 04:23:21,ENTCORP,ENT-AP-01-03-01-02,0e:c2:41:97:74:a8,associated,-73
2020-06-09 05:14:47,ENTCORP,ENT-AP-01-03-01-02,0e:c2:41:97:74:a8,disassociated,-86
2020-06-09 05:33:49,ENTCORP,ENT-AP-03-01-01-01,0e:c2:41:97:74:a8,associated,-95
2020-06-09 13:13:50,ENTCORP,ENT-AP-03-01-01-01,0e:c2:41:97:74:a8,disassociated,-70
2020-06-09 00:07:36,ENTCORP,ENT-AP-03-02-01-02,71:89:d4:ef:6e:d6,associated,-84
